Name,Category,Distance (m),Rating %,Price 1-4,Station Id,Station Name,Number of Bikes
Starbucks,Coffee Shop,660.0,83.0,1.0,7412,King St W / Crawford St,3
Spadina Wave Deck,Scenic Lookout,688.0,80.0,,7412,King St W / Crawford St,3
Martin Goodman Trail,Hiking Trail,770.0,81.0,,7412,King St W / Crawford St,3
The Toronto Inukshuk Park: Address,Park,830.0,84.00000000000001,,7412,King St W / Crawford St,3
Princes' Gates,Monument,809.0,81.0,,7412,King St W / Crawford St,3
Victoria Memorial Square,Park,862.0,86.99999999999999,,7412,King St W / Crawford St,3
HTO Park,Park,994.0,90.0,,7412,King St W / Crawford St,3
Le Select Bistro,Wine Bar,990.0,88.00000000000001,2.0,7412,King St W / Crawford St,3
Old York Bar & Grill,Bar,948.0,81.0,2.0,7412,King St W / Crawford St,3
The Beer Store,Beer Store,922.0,69.0,,7412,King St W / Crawford St,3
Shoppers Drug Mart,Drugstore,807.0,62.0,,7412,King St W / Crawford St,3
St. Louis Bar and Grill,Sports Bar,934.0,60.0,1.0,7412,King St W / Crawford St,3
Harbourfront Animal Hospital,Veterinarian,938.0,,,7412,King St W / Crawford St,3
Pennies,Bar,178.0,83.0,2.0,7414,Keele St / Annette St,10
Stanley Park,Dog Park,309.0,86.99999999999999,,7414,Keele St / Annette St,10
Ono Poke Bar,Asian Restaurant,377.0,82.0,,7414,Keele St / Annette St,10
Type Books,Bookstore,449.0,88.00000000000001,,7414,Keele St / Annette St,10
Nadege,Bakery,458.0,88.00000000000001,3.0,7414,Keele St / Annette St,10
Toronto Suite Rentals - Liberty Village,Real Estate Agency,366.0,74.0,,7414,Keele St / Annette St,10
Simit & Chai Co,Bagel Shop,538.0,89.0,1.0,7414,Keele St / Annette St,10
Trinity Bellwoods Park,Park,589.0,94.0,,7414,Keele St / Annette St,10
Old York Bar & Grill,Bar,538.0,81.0,2.0,7414,Keele St / Annette St,10
Cafe Neon,Café,587.0,89.0,1.0,7414,Keele St / Annette St,10
Cumbrae's,Restaurant,599.0,93.0,,7414,Keele St / Annette St,10
Dufflet Pastries,Bakery,626.0,86.0,2.0,7414,Keele St / Annette St,10
Photien Thanh Vietnamese Restaurant,Vietnamese Restaurant,643.0,85.0,1.0,7414,Keele St / Annette St,10
23 Cafe,Café,577.0,76.0,1.0,7414,Keele St / Annette St,10
Local Liberty Village,New American Restaurant,610.0,79.0,3.0,7414,Keele St / Annette St,10
Union Restaurant,French Restaurant,686.0,92.0,2.0,7414,Keele St / Annette St,10
Forno Cultura,Bakery,682.0,86.0,1.0,7414,Keele St / Annette St,10
Tim Hortons,"Cafe, Coffee, and Tea House",638.0,79.0,1.0,7414,Keele St / Annette St,10
Bang Bang Ice Cream & Bakery,Ice Cream Parlor,716.0,90.0,2.0,7414,Keele St / Annette St,10
Balzac's Coffee,Coffee Shop,617.0,76.0,2.0,7414,Keele St / Annette St,10
Coca-Cola Coliseum,Stadium,701.0,81.0,,7414,Keele St / Annette St,10
North of Brooklyn Pizzeria,Pizzeria,778.0,85.0,1.0,7414,Keele St / Annette St,10
Belgian Moon Brewery,Brewery,799.0,86.99999999999999,2.0,7414,Keele St / Annette St,10
Trinity Bellwoods Dog Park - the Bowl,Dog Park,767.0,80.0,,7414,Keele St / Annette St,10
Princes' Gates,Monument,784.0,81.0,,7414,Keele St / Annette St,10
Reposado Bar & Lounge,Night Club,829.0,86.99999999999999,2.0,7414,Keele St / Annette St,10
The Theatre Centre,Theater,832.0,85.0,,7414,Keele St / Annette St,10
Liberty Commons at Big Rock Brewery,Pub,731.0,75.0,1.0,7414,Keele St / Annette St,10
Hello 123,Vegan and Vegetarian Restaurant,852.0,84.00000000000001,2.0,7414,Keele St / Annette St,10
Structube,Furniture and Home Store,873.0,83.0,,7414,Keele St / Annette St,10
Brodflour,Bakery,908.0,86.99999999999999,1.0,7414,Keele St / Annette St,10
I Deal Coffee,Café,886.0,83.0,1.0,7414,Keele St / Annette St,10
CIBC Pan Am Park,Sports and Recreation,929.0,88.00000000000001,,7414,Keele St / Annette St,10
Foxley,Bistro,965.0,92.0,2.0,7414,Keele St / Annette St,10
Mabel's Bakery,Bakery,961.0,86.0,1.0,7414,Keele St / Annette St,10
Factory Theatre,Music Venue,929.0,81.0,,7414,Keele St / Annette St,10
Pizzeria Badiali,Pizzeria,981.0,86.0,1.0,7414,Keele St / Annette St,10
Parisco Cafe,Bistro,958.0,79.0,1.0,7414,Keele St / Annette St,10
The Hole in the Wall,Bar,160.0,86.0,2.0,7415,Keele St / Vine Ave,10
Nodo,Italian Restaurant,183.0,90.0,2.0,7415,Keele St / Vine Ave,10
Indie Alehouse,Bar,184.0,89.0,2.0,7415,Keele St / Vine Ave,10
ARTiculations,Art Gallery,295.0,82.0,,7415,Keele St / Vine Ave,10
Mjolk,Furniture and Home Store,342.0,80.0,,7415,Keele St / Vine Ave,10
Famous Last Words Bar,Bar,368.0,83.0,2.0,7415,Keele St / Vine Ave,10
The Sweet Potato,Gourmet Store,434.0,88.00000000000001,,7415,Keele St / Vine Ave,10
The Organic Garage,Organic Grocery,420.0,75.0,,7415,Keele St / Vine Ave,10
The Good Neighbour,Café,570.0,86.0,1.0,7415,Keele St / Vine Ave,10
3030 Dundas West,Bar,527.0,79.0,2.0,7415,Keele St / Vine Ave,10
Lithuania Park,Park,601.0,85.0,,7415,Keele St / Vine Ave,10
Delight,Coffee Shop,544.0,78.0,1.0,7415,Keele St / Vine Ave,10
When the Pig Came Home,Deli,544.0,76.0,1.0,7415,Keele St / Vine Ave,10
Bunner's Bake Shop,Bakery,613.0,79.0,1.0,7415,Keele St / Vine Ave,10
TuckShop Kitchen,Burger Joint,697.0,89.0,1.0,7415,Keele St / Vine Ave,10
Icecream Junction,Ice Cream Parlor,732.0,86.0,1.0,7415,Keele St / Vine Ave,10
Dirty Food Eatery Catering,Breakfast Spot,648.0,72.0,1.0,7415,Keele St / Vine Ave,10
Cafe Con Leche,Café,882.0,80.0,1.0,7415,Keele St / Vine Ave,10
The Den Toronto,Jewelry Store,954.0,81.0,,7415,Keele St / Vine Ave,10
Vine Park,Park,590.0,,,7415,Keele St / Vine Ave,10
Best Buy,Electronics Store,825.0,61.0,,7415,Keele St / Vine Ave,10
École élémentaire Charles-Sauriol,Elementary School,777.0,,,7415,Keele St / Vine Ave,10
Canadian Tire,Department Store,951.0,63.0,,7415,Keele St / Vine Ave,10
Pelham Avenue Playground Park,Sports and Recreation,830.0,,,7415,Keele St / Vine Ave,10
The Haunted Fishtank,Other,834.0,,,7415,Keele St / Vine Ave,10
High Park Tuck Shop,Convenience Store,840.0,,,7415,Keele St / Vine Ave,10
St Mary's  Church,Church,882.0,,,7415,Keele St / Vine Ave,10
Nove Ilhas Churrasqueira,BBQ Joint,907.0,,2.0,7415,Keele St / Vine Ave,10
Indie Alehouse,Bar,153.0,89.0,2.0,7416,Spadina Ave / Blue Jays Way,7
Nodo,Italian Restaurant,175.0,90.0,2.0,7416,Spadina Ave / Blue Jays Way,7
The Hole in the Wall,Bar,174.0,86.0,2.0,7416,Spadina Ave / Blue Jays Way,7
ARTiculations,Art Gallery,212.0,82.0,,7416,Spadina Ave / Blue Jays Way,7
The Organic Garage,Organic Grocery,187.0,75.0,,7416,Spadina Ave / Blue Jays Way,7
Mjolk,Furniture and Home Store,268.0,80.0,,7416,Spadina Ave / Blue Jays Way,7
Famous Last Words Bar,Bar,318.0,83.0,2.0,7416,Spadina Ave / Blue Jays Way,7
The Sweet Potato,Gourmet Store,357.0,88.00000000000001,,7416,Spadina Ave / Blue Jays Way,7
3030 Dundas West,Bar,435.0,79.0,2.0,7416,Spadina Ave / Blue Jays Way,7
Delight,Coffee Shop,456.0,78.0,1.0,7416,Spadina Ave / Blue Jays Way,7
When the Pig Came Home,Deli,459.0,76.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Bunner's Bake Shop,Bakery,523.0,79.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Ontario Early Years Centre,Public and Social Service,255.0,,,7416,Spadina Ave / Blue Jays Way,7
Icecream Junction,Ice Cream Parlor,643.0,86.0,1.0,7416,Spadina Ave / Blue Jays Way,7
The Good Neighbour,Café,662.0,86.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Dirty Food Eatery Catering,Breakfast Spot,560.0,72.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Vine Park,Park,413.0,,,7416,Spadina Ave / Blue Jays Way,7
TuckShop Kitchen,Burger Joint,800.0,89.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Lcbo,Liquor Store,738.0,79.0,,7416,Spadina Ave / Blue Jays Way,7
The Den Toronto,Jewelry Store,811.0,81.0,,7416,Spadina Ave / Blue Jays Way,7
The Stockyards,Shopping Mall,738.0,74.0,,7416,Spadina Ave / Blue Jays Way,7
Best Buy,Electronics Store,566.0,61.0,,7416,Spadina Ave / Blue Jays Way,7
Michaels,Gift Store,703.0,69.0,,7416,Spadina Ave / Blue Jays Way,7
Five Guys Burgers & Fries,Restaurant,855.0,80.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Wallace Espresso on Dupont,Café,798.0,74.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Lithuania Park,Park,927.0,85.0,,7416,Spadina Ave / Blue Jays Way,7
Panda Express,Chinese Restaurant,898.0,81.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Second Cup - Toronto,Café,680.0,65.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Bulk Barn,Candy Store,793.0,72.0,,7416,Spadina Ave / Blue Jays Way,7
Rancho Relaxo,American Restaurant,814.0,73.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Second Cup Stockyards,Café,870.0,76.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Canadian Tire,Department Store,667.0,63.0,,7416,Spadina Ave / Blue Jays Way,7
Cafe Con Leche,Café,972.0,80.0,1.0,7416,Spadina Ave / Blue Jays Way,7
Nations Fresh Food,Restaurant,794.0,68.0,,7416,Spadina Ave / Blue Jays Way,7
A&W Restaurant,American Restaurant,790.0,65.99999999999999,1.0,7416,Spadina Ave / Blue Jays Way,7
Sabor Brasil Restaurant,Brazilian Restaurant,972.0,75.0,3.0,7416,Spadina Ave / Blue Jays Way,7
Dundas - Dupont Traffic Island,Park,673.0,,,7416,Spadina Ave / Blue Jays Way,7
Booster Juice,Restaurant,894.0,68.0,,7416,Spadina Ave / Blue Jays Way,7
Sunset Grill,Restaurant,874.0,67.0,1.0,7416,Spadina Ave / Blue Jays Way,7
St Mary's  Church,Church,716.0,,,7416,Spadina Ave / Blue Jays Way,7
Mr.Sub,Fast Food Restaurant,755.0,,1.0,7416,Spadina Ave / Blue Jays Way,7
Ardene,Fashion Accessories Store,760.0,,,7416,Spadina Ave / Blue Jays Way,7
Nove Ilhas Churrasqueira,BBQ Joint,770.0,,2.0,7416,Spadina Ave / Blue Jays Way,7
WestJet Flight Deck,Stadium,346.0,91.0,,7417,King St W / Jordan St,10
Barracks Banquet Fort York,Restaurant,178.0,67.0,,7417,King St W / Jordan St,10
Le Select Bistro,Wine Bar,350.0,88.00000000000001,2.0,7417,King St W / Jordan St,10
CAFE Dispensary,Café,320.0,78.0,1.0,7417,King St W / Jordan St,10
SOMA chocolatemaker,Peruvian Restaurant,447.0,93.0,2.0,7417,King St W / Jordan St,10
Bar Hop,Beer Bar,433.0,86.0,2.0,7417,King St W / Jordan St,10
Starbucks,Coffee Shop,449.0,83.0,1.0,7417,King St W / Jordan St,10
Steam Whistle Brewing,Brewery,499.0,93.0,1.0,7417,King St W / Jordan St,10
Sansotei Ramen,Ramen Restaurant,483.0,85.0,,7417,King St W / Jordan St,10
Rogers Centre,Stadium,494.0,86.99999999999999,3.0,7417,King St W / Jordan St,10
CN Tower,Structure,508.0,90.0,,7417,King St W / Jordan St,10
Sky Pod,Scenic Lookout,512.0,92.0,,7417,King St W / Jordan St,10
Spadina Wave Deck,Scenic Lookout,462.0,80.0,,7417,King St W / Jordan St,10
Victoria Memorial Square,Park,520.0,86.99999999999999,,7417,King St W / Jordan St,10
Music Garden Cafe,Café,477.0,80.0,1.0,7417,King St W / Jordan St,10
Toronto Music Garden,Garden,536.0,91.0,,7417,King St W / Jordan St,10
Roywoods,Caribbean Restaurant,505.0,83.0,2.0,7417,King St W / Jordan St,10
Porchetta & Co,American Restaurant,535.0,89.0,1.0,7417,King St W / Jordan St,10
Canoe Landing Park,Park,446.0,75.0,,7417,King St W / Jordan St,10
The Rec Room,Arcade,529.0,83.0,2.0,7417,King St W / Jordan St,10
Ripley's Aquarium of Canada,Aquarium,568.0,88.00000000000001,2.0,7417,King St W / Jordan St,10
Toronto International Film Festival,Movie Theater,577.0,90.0,2.0,7417,King St W / Jordan St,10
HTO Park,Park,606.0,90.0,,7417,King St W / Jordan St,10
A&W Restaurant,American Restaurant,559.0,81.0,1.0,7417,King St W / Jordan St,10
The Keg,Restaurant,586.0,83.0,,7417,King St W / Jordan St,10
Roses New York,Bar,548.0,78.0,1.0,7417,King St W / Jordan St,10
Princess Of Wales Theatre,Theater,634.0,90.0,,7417,King St W / Jordan St,10
Steam Whistle Biergarten,Restaurant,609.0,83.0,,7417,King St W / Jordan St,10
General Assembly,Pizzeria,624.0,86.0,1.0,7417,King St W / Jordan St,10
Touti Gelati and Cafe,Café,594.0,80.0,1.0,7417,King St W / Jordan St,10
Toca,Italian Restaurant,650.0,85.0,2.0,7417,King St W / Jordan St,10
Impact Kitchen,Café,638.0,82.0,1.0,7417,King St W / Jordan St,10
Pizzaiolo,Pizzeria,563.0,75.0,1.0,7417,King St W / Jordan St,10
Toronto Public Library,Library,640.0,82.0,,7417,King St W / Jordan St,10
WVRST,Beer Bar,661.0,83.0,2.0,7417,King St W / Jordan St,10
Jimmy's Coffee,Coffee Shop,688.0,88.00000000000001,2.0,7417,King St W / Jordan St,10
Tim Hortons,"Cafe, Coffee, and Tea House",650.0,81.0,1.0,7417,King St W / Jordan St,10
La Carnita,Taco Restaurant,677.0,82.0,2.0,7417,King St W / Jordan St,10
Roundhouse Park,Park,725.0,93.0,,7417,King St W / Jordan St,10
Spacing Store,Gift Store,719.0,86.99999999999999,,7417,King St W / Jordan St,10
Forget Me Not Cafe,Coffee Shop,745.0,84.00000000000001,1.0,7417,King St W / Jordan St,10
Pai,Thai Restaurant,788.0,92.0,2.0,7417,King St W / Jordan St,10
Beer Bistro,Bistro,124.0,88.00000000000001,2.0,7418,College Park - Yonge St Entrance,4
CRAFT Beer Market Toronto,Beer Bar,131.0,83.0,,7418,College Park - Yonge St Entrance,4
Dineen Coffee Co,Café,174.0,86.99999999999999,2.0,7418,College Park - Yonge St Entrance,4
Pilot Coffee Roasters,Café,186.0,86.99999999999999,1.0,7418,College Park - Yonge St Entrance,4
iQ Food Co,Fast Food Restaurant,165.0,76.0,1.0,7418,College Park - Yonge St Entrance,4
Hockey Hall of Fame,Museum,240.0,89.0,,7418,College Park - Yonge St Entrance,4
Cantina Mercatto,Italian Restaurant,180.0,75.0,2.0,7418,College Park - Yonge St Entrance,4
Dog Fountain,Fountain,281.0,86.0,,7418,College Park - Yonge St Entrance,4
Berczy Park,Urban Park,294.0,86.99999999999999,,7418,College Park - Yonge St Entrance,4
Fresh Kitchen + Juice Bar Front,Vegan and Vegetarian Restaurant,357.0,89.0,2.0,7418,College Park - Yonge St Entrance,4
The Keg Steakhouse + Bar,Steakhouse,395.0,86.99999999999999,3.0,7418,College Park - Yonge St Entrance,4
Meridian Hall,Concert Hall,359.0,80.0,,7418,College Park - Yonge St Entrance,4
St James' Cathedral,Church,372.0,81.0,,7418,College Park - Yonge St Entrance,4
BCBGMAXAZRIA at Hudson's Bay,Clothing Store,373.0,80.0,,7418,College Park - Yonge St Entrance,4
Gyu-Kaku BBQ,Japanese Restaurant,418.0,89.0,2.0,7418,College Park - Yonge St Entrance,4
Booster Juice,Diner,414.0,83.0,,7418,College Park - Yonge St Entrance,4
C'est What,Beer Bar,420.0,83.0,2.0,7418,College Park - Yonge St Entrance,4
Old City Hall,Monument,424.0,83.0,,7418,College Park - Yonge St Entrance,4
Winners,Department Store,352.0,74.0,,7418,College Park - Yonge St Entrance,4
Wvrst Union Station,Beer Bar,492.0,91.0,,7418,College Park - Yonge St Entrance,4
Elgin & Winter Garden Theatre Ctr,Music Venue,496.0,91.0,,7418,College Park - Yonge St Entrance,4
HomeSense,Furniture and Home Store,473.0,82.0,,7418,College Park - Yonge St Entrance,4
City of Toronto Sign,Monument,514.0,92.0,,7418,College Park - Yonge St Entrance,4
Pizzeria Libretto,Pizzeria,525.0,86.0,2.0,7418,College Park - Yonge St Entrance,4
St. Lawrence Market,Farmers Market,537.0,88.00000000000001,,7418,College Park - Yonge St Entrance,4
Cafe Landwer,Café,542.0,86.99999999999999,1.0,7418,College Park - Yonge St Entrance,4
Eggspectation Bell Trinity Square,Breakfast Spot,540.0,86.0,1.0,7418,College Park - Yonge St Entrance,4
St. Lawrence Market Outdoor Vendors,Restaurant,565.0,92.0,1.0,7418,College Park - Yonge St Entrance,4
Triple a Bar,Bar,563.0,83.0,2.0,7418,College Park - Yonge St Entrance,4
Fahrenheit Coffee,Café,610.0,91.0,2.0,7418,College Park - Yonge St Entrance,4
The Four Seasons Centre for the Performing Arts,Music Venue,606.0,88.00000000000001,,7418,College Park - Yonge St Entrance,4
Scotiabank Arena,Stadium,610.0,86.99999999999999,3.0,7418,College Park - Yonge St Entrance,4
Soho House,Speakeasy,637.0,88.00000000000001,2.0,7418,College Park - Yonge St Entrance,4
Roy Thomson Hall,Concert Hall,646.0,88.00000000000001,,7418,College Park - Yonge St Entrance,4
Marshalls,Department Store,68.0,80.0,,7420,Barton Ave / Howland Ave - SMART,0
Hailed Coffee,Coffee Shop,136.0,93.0,1.0,7420,Barton Ave / Howland Ave - SMART,0
College Park Area,Park,93.0,76.0,,7420,Barton Ave / Howland Ave - SMART,0
Lebanon Express,Falafel Restaurant,124.0,79.0,1.0,7420,Barton Ave / Howland Ave - SMART,0
Bulk Barn,Grocery Store,162.0,77.0,,7420,Barton Ave / Howland Ave - SMART,0
Dollarama,Discount Store,176.0,75.0,,7420,Barton Ave / Howland Ave - SMART,0
Tim Hortons,"Cafe, Coffee, and Tea House",237.0,84.00000000000001,1.0,7420,Barton Ave / Howland Ave - SMART,0
Jimmy's Coffee,Café,278.0,86.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
The Queen and Beaver Public House,Bar,273.0,84.00000000000001,2.0,7420,Barton Ave / Howland Ave - SMART,0
Salad King,Fast Food Restaurant,270.0,80.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Loblaws,Grocery Store,312.0,86.99999999999999,,7420,Barton Ave / Howland Ave - SMART,0
Kinka Izakaya,Japanese Restaurant,323.0,88.00000000000001,2.0,7420,Barton Ave / Howland Ave - SMART,0
Five Guys Burgers & Fries,Restaurant,344.0,82.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Nando's Peri-Peri,Portuguese Restaurant,354.0,82.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Chipotle Mexican Grill,Fast Food Restaurant,368.0,82.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
T-Swirl Crepe,Creperie,411.0,83.0,,7420,Barton Ave / Howland Ave - SMART,0
YMCA,Gym and Studio,398.0,79.0,,7420,Barton Ave / Howland Ave - SMART,0
Muji,Miscellaneous Store,430.0,82.0,,7420,Barton Ave / Howland Ave - SMART,0
Uniqlo,Clothing Store,473.0,90.0,,7420,Barton Ave / Howland Ave - SMART,0
Yonge-Dundas Square,Plaza,463.0,85.0,,7420,Barton Ave / Howland Ave - SMART,0
Cineplex Odeon Yonge & Dundas Cinemas,Movie Theater,459.0,80.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Black Eagle,Gay Bar,514.0,83.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Fuel,Juice Bar,536.0,86.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Woody's,Gay Bar,537.0,81.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Churchmouse & Firkin,Pub,561.0,85.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Page One Cafe,Café,588.0,89.0,1.0,7420,Barton Ave / Howland Ave - SMART,0
Gyubee Japanese Grill,Japanese Restaurant,531.0,79.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Royal Alexandra Theatre,Theater,583.0,84.00000000000001,,7420,Barton Ave / Howland Ave - SMART,0
Como En Casa,Mexican Restaurant,608.0,84.00000000000001,1.0,7420,Barton Ave / Howland Ave - SMART,0
Glad Day Bookshop,Bookstore,620.0,83.0,,7420,Barton Ave / Howland Ave - SMART,0
CF Toronto Eaton Centre,Shopping Mall,627.0,84.00000000000001,,7420,Barton Ave / Howland Ave - SMART,0
Poke Guys,Fast Food Restaurant,583.0,78.0,,7420,Barton Ave / Howland Ave - SMART,0
Trattoria Mercatto,Restaurant,620.0,81.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Starbucks,Coffee Shop,595.0,78.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Coffee Island,Café,592.0,75.0,1.0,7420,Barton Ave / Howland Ave - SMART,0
Ilsc,Language School,698.0,88.00000000000001,,7420,Barton Ave / Howland Ave - SMART,0
The Blake House,Bar,665.0,79.0,2.0,7420,Barton Ave / Howland Ave - SMART,0
Ginger,Diner,629.0,76.0,1.0,7420,Barton Ave / Howland Ave - SMART,0
St Michael's Cathedral,Church,710.0,83.0,,7420,Barton Ave / Howland Ave - SMART,0
Legislative Assembly of Ontario,Government Department,724.0,85.0,,7420,Barton Ave / Howland Ave - SMART,0
The Alley,Bubble Tea Shop,707.0,82.0,,7420,Barton Ave / Howland Ave - SMART,0
Allan Gardens Conservatory,Urban Park,731.0,83.0,,7420,Barton Ave / Howland Ave - SMART,0
Eggspectation Bell Trinity Square,Breakfast Spot,751.0,86.0,1.0,7420,Barton Ave / Howland Ave - SMART,0
Storm Crow Manor,Bar,779.0,91.0,,7420,Barton Ave / Howland Ave - SMART,0
Hot Docs Ted Rogers Cinema,Movie Theater,325.0,89.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Insomnia Restaurant and Lounge,Restaurant,361.0,86.99999999999999,2.0,7422,Tyndall Ave / King St W - SMART,12
Crafty Coyote,Beer Bar,351.0,83.0,,7422,Tyndall Ave / King St W - SMART,12
Kinka Izakaya Bloor,Japanese Restaurant,354.0,82.0,3.0,7422,Tyndall Ave / King St W - SMART,12
Jean Sibelius Square,Park,362.0,82.0,,7422,Tyndall Ave / King St W - SMART,12
Bmv Books,Bookstore,415.0,84.00000000000001,,7422,Tyndall Ave / King St W - SMART,12
Cobs Bread,Bakery,437.0,86.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Snakes & Lattes,Café,453.0,86.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Trinity-St Paul's United Church,Church,455.0,76.0,,7422,Tyndall Ave / King St W - SMART,12
Fresh on Bloor,Vegan and Vegetarian Restaurant,599.0,86.99999999999999,2.0,7422,Tyndall Ave / King St W - SMART,12
Schmaltz Appetizing,Deli,616.0,85.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Madison Avenue Pub,Pub,573.0,78.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Dish Cooking Studio,Culinary School,627.0,81.0,1.0,7422,Tyndall Ave / King St W - SMART,12
The Good Neighbour,Coffee Shop,692.0,84.00000000000001,1.0,7422,Tyndall Ave / King St W - SMART,12
PAT Central Market,Grocery Store,678.0,80.0,,7422,Tyndall Ave / King St W - SMART,12
Basecamp Climbing,Rock Climbing Spot,683.0,78.0,,7422,Tyndall Ave / King St W - SMART,12
Tofu Village,Korean Restaurant,696.0,78.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Fiesta Farms,Grocery Store,795.0,92.0,,7422,Tyndall Ave / King St W - SMART,12
Vesta Lunch,Burger Joint,611.0,71.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Her Father's Cider Bar + Kitchen,Beer Bar,814.0,89.0,,7422,Tyndall Ave / King St W - SMART,12
Akai Sushi,Sushi Restaurant,801.0,85.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Bampot,Arts and Entertainment,776.0,80.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Gyubee,Japanese Restaurant,818.0,82.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Ezra's Pound,Café,839.0,83.0,2.0,7422,Tyndall Ave / King St W - SMART,12
Kos Cafe and Restaurant,Coffee Shop,515.0,57.99999999999999,1.0,7422,Tyndall Ave / King St W - SMART,12
Christie Pits Park,Park,923.0,90.0,,7422,Tyndall Ave / King St W - SMART,12
Tarragon Theatre,Music Venue,750.0,72.0,,7422,Tyndall Ave / King St W - SMART,12
The Dessert Kitchen,Dessert Shop,885.0,82.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Annex Social,Mexican Restaurant,542.0,,1.0,7422,Tyndall Ave / King St W - SMART,12
Chatime,Bubble Tea Shop,804.0,73.0,,7422,Tyndall Ave / King St W - SMART,12
Tim Hortons,"Cafe, Coffee, and Tea House",658.0,64.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Coach House Books,Publisher,860.0,76.0,,7422,Tyndall Ave / King St W - SMART,12
Metro Toronto Archives,History Museum,925.0,80.0,,7422,Tyndall Ave / King St W - SMART,12
Sam James Coffee Bar,Café,975.0,85.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Bar Mercurio,Restaurant,831.0,72.0,2.0,7422,Tyndall Ave / King St W - SMART,12
L'Espresso Bar Mercurio,Café,919.0,77.0,2.0,7422,Tyndall Ave / King St W - SMART,12
The Bata Shoe Museum,Museum,861.0,73.0,,7422,Tyndall Ave / King St W - SMART,12
Bakka-Phoenix Books,Bookstore,883.0,73.0,,7422,Tyndall Ave / King St W - SMART,12
Healthsource Medical Clinic,Healthcare Clinic,620.0,,,7422,Tyndall Ave / King St W - SMART,12
Innis Cafe,Caterer,935.0,73.0,1.0,7422,Tyndall Ave / King St W - SMART,12
Louie Craft Coffee,Café,298.0,84.00000000000001,2.0,7424,Merton St / Mount Pleasant Rd,11
Crown Flora Studio,Flower Store,356.0,80.0,,7424,Merton St / Mount Pleasant Rd,11
Miss Thing's,Cocktail Bar,415.0,80.0,,7424,Merton St / Mount Pleasant Rd,11
SCHOOL Restaurant,Dining and Drinking,396.0,75.0,2.0,7424,Merton St / Mount Pleasant Rd,11
Structube,Furniture and Home Store,469.0,83.0,,7424,Merton St / Mount Pleasant Rd,11
Brodflour,Bakery,522.0,86.99999999999999,1.0,7424,Merton St / Mount Pleasant Rd,11
Mabel's Bakery,Bakery,603.0,86.0,1.0,7424,Merton St / Mount Pleasant Rd,11
Nunu Ethopian Fusion,Ethiopian Restaurant,565.0,77.0,2.0,7424,Merton St / Mount Pleasant Rd,11
Harry's Char Broil & Dining Lounge,Diner,664.0,86.99999999999999,2.0,7424,Merton St / Mount Pleasant Rd,11
Fix Coffee + Bikes,Café,728.0,90.0,1.0,7424,Merton St / Mount Pleasant Rd,11
Pursuit OCR,Gym and Studio,687.0,82.0,,7424,Merton St / Mount Pleasant Rd,11
The Theatre Centre,Theater,714.0,85.0,,7424,Merton St / Mount Pleasant Rd,11
Medieval Times Dinner & Tournament,Restaurant,699.0,79.0,3.0,7424,Merton St / Mount Pleasant Rd,11
Lakeshore Boardwalk,Hiking Trail,684.0,77.0,,7424,Merton St / Mount Pleasant Rd,11
Liberty Commons at Big Rock Brewery,Pub,667.0,75.0,1.0,7424,Merton St / Mount Pleasant Rd,11
Om Restaurant,South Indian Restaurant,728.0,77.0,2.0,7424,Merton St / Mount Pleasant Rd,11
